"source","target","volume","year","source_part_of","kind"
"L00614","L00618","S103",1958,"","same_text"
"L00615","L00616","S103",1958,"","same_text"
"L00615","L00617","S103",1958,"","same_text"
"L00615","L00618","S103",1958,"","same_text"
"L00616","L00617","S103",1958,"","same_text"
"L00616","L00618","S103",1958,"","same_text"
"L00617","L00618","S103",1958,"","same_text"
"L00619","L00620","S104",1958,"","same_text"
"L00619","L00621","S104",1958,"","same_text"
"L00619","L00622","S104",1958,"","same_text"
"L00619","L00623","S104",1958,"","same_text"
"L00619","L00624","S104",1958,"","same_text"
"L00619","L00625","S104",1958,"","same_text"
"L00621","L00621","S104",1958,"","same_text"
"L00621","L00622","S104",1958,"","same_text"
"L00621","L00623","S104",1958,"","same_text"
"L00621","L00624","S104",1958,"","same_text"
"L00621","L00625","S104",1958,"","same_text"
"L00622","L00622","S104",1958,"","same_text"
"L00622","L00623","S104",1958,"","same_text"
"L00622","L00624","S104",1958,"","same_text"
"L00622","L00625","S104",1958,"","same_text"
"L00624","L00623","S104",1958,"","same_text"
"L00624","L00624","S104",1958,"","same_text"
"L00624","L00625","S104",1958,"","same_text"
"L00625","L00624","S104",1958,"","same_text"
"L00625","L00625","S104",1958,"","same_text"
"L00620","L00621","S104",1958,"L00621","part_of"
"L00623","L00621","S104",1958,"L00621","part_of"
"L00626","L00627","S105",1959,"","same_text"
"L00626","L00628","S105",1959,"","same_text"
"L00626","L00629","S105",1959,"","same_text"
"L00626","L00630","S105",1959,"","same_text"
"L00627","L00628","S105",1959,"","same_text"
"L00627","L00629","S105",1959,"","same_text"
"L00627","L00630","S105",1959,"","same_text"
"L00628","L00629","S105",1959,"","same_text"
"L00628","L00630","S105",1959,"","same_text"
"L00629","L00630","S105",1959,"","same_text"
"L00631","L00632","S107",1963,"","same_text"
"L00633","L00634","S108",1963,"","same_text"
"L00633","L00635","S108",1963,"","same_text"
"L00634","L00635","S108",1963,"","same_text"
"L00636","L00637","S109",1963,"","same_text"
"L00636","L00638","S109",1963,"","same_text"
"L00636","L00639","S109",1963,"","same_text"
"L00636","L00640","S109",1963,"","same_text"
"L00636","L00641","S109",1963,"","same_text"
"L00636","L00642","S109",1963,"","same_text"
"L00636","L00643","S109",1963,"","same_text"
"L00636","L00644","S109",1963,"","same_text"
"L00636","L00645","S109",1963,"","same_text"
"L00636","L00646","S109",1963,"","same_text"
"L00636","L00647","S109",1963,"","same_text"
"L00636","L00648","S109",1963,"","same_text"
"L00637","L00638","S109",1963,"","same_text"
"L00637","L00639","S109",1963,"","same_text"
"L00637","L00640","S109",1963,"","same_text"
"L00637","L00641","S109",1963,"","same_text"
"L00637","L00642","S109",1963,"","same_text"
"L00637","L00643","S109",1963,"","same_text"
"L00637","L00644","S109",1963,"","same_text"
"L00637","L00645","S109",1963,"","same_text"
"L00637","L00646","S109",1963,"","same_text"
"L00637","L00647","S109",1963,"","same_text"
"L00637","L00648","S109",1963,"","same_text"
"L00638","L00639","S109",1963,"","same_text"
"L00638","L00640","S109",1963,"","same_text"
"L00638","L00641","S109",1963,"","same_text"
"L00638","L00642","S109",1963,"","same_text"
"L00638","L00643","S109",1963,"","same_text"
"L00638","L00644","S109",1963,"","same_text"
"L00638","L00645","S109",1963,"","same_text"
"L00638","L00646","S109",1963,"","same_text"
"L00638","L00647","S109",1963,"","same_text"
"L00638","L00648","S109",1963,"","same_text"
"L00639","L00640","S109",1963,"","same_text"
"L00639","L00641","S109",1963,"","same_text"
"L00639","L00642","S109",1963,"","same_text"
"L00639","L00643","S109",1963,"","same_text"
"L00639","L00644","S109",1963,"","same_text"
"L00639","L00645","S109",1963,"","same_text"
"L00639","L00646","S109",1963,"","same_text"
"L00639","L00647","S109",1963,"","same_text"
"L00639","L00648","S109",1963,"","same_text"
"L00640","L00641","S109",1963,"","same_text"
"L00640","L00642","S109",1963,"","same_text"
"L00640","L00643","S109",1963,"","same_text"
"L00640","L00644","S109",1963,"","same_text"
"L00640","L00645","S109",1963,"","same_text"
"L00640","L00646","S109",1963,"","same_text"
"L00640","L00647","S109",1963,"","same_text"
"L00640","L00648","S109",1963,"","same_text"
"L00641","L00642","S109",1963,"","same_text"
"L00641","L00643","S109",1963,"","same_text"
"L00641","L00644","S109",1963,"","same_text"
"L00641","L00645","S109",1963,"","same_text"
"L00641","L00646","S109",1963,"","same_text"
"L00641","L00647","S109",1963,"","same_text"
"L00641","L00648","S109",1963,"","same_text"
"L00642","L00643","S109",1963,"","same_text"
"L00642","L00644","S109",1963,"","same_text"
"L00642","L00645","S109",1963,"","same_text"
"L00642","L00646","S109",1963,"","same_text"
"L00642","L00647","S109",1963,"","same_text"
"L00642","L00648","S109",1963,"","same_text"
"L00643","L00644","S109",1963,"","same_text"
"L00643","L00645","S109",1963,"","same_text"
"L00643","L00646","S109",1963,"","same_text"
"L00643","L00647","S109",1963,"","same_text"
"L00643","L00648","S109",1963,"","same_text"
"L00644","L00645","S109",1963,"","same_text"
"L00644","L00646","S109",1963,"","same_text"
"L00644","L00647","S109",1963,"","same_text"
"L00644","L00648","S109",1963,"","same_text"
"L00645","L00646","S109",1963,"","same_text"
"L00645","L00647","S109",1963,"","same_text"
"L00645","L00648","S109",1963,"","same_text"
"L00646","L00647","S109",1963,"","same_text"
"L00646","L00648","S109",1963,"","same_text"
"L00647","L00648","S109",1963,"","same_text"
"L00649","L00650","S110",1963,"","same_text"
"L00649","L00651","S110",1963,"","same_text"
"L00649","L00652","S110",1963,"","same_text"
"L00649","L00653","S110",1963,"","same_text"
"L00649","L00654","S110",1963,"","same_text"
"L00649","L00655","S110",1963,"","same_text"
"L00649","L00656","S110",1963,"","same_text"
"L00649","L00657","S110",1963,"","same_text"
"L00649","L00658","S110",1963,"","same_text"
"L00649","L00659","S110",1963,"","same_text"
"L00649","L00660","S110",1963,"","same_text"
"L00649","L00661","S110",1963,"","same_text"
"L00649","L00662","S110",1963,"","same_text"
"L00649","L00663","S110",1963,"","same_text"
"L00650","L00651","S110",1963,"","same_text"
"L00650","L00652","S110",1963,"","same_text"
"L00650","L00653","S110",1963,"","same_text"
"L00650","L00654","S110",1963,"","same_text"
"L00650","L00655","S110",1963,"","same_text"
"L00650","L00656","S110",1963,"","same_text"
"L00650","L00657","S110",1963,"","same_text"
"L00650","L00658","S110",1963,"","same_text"
"L00650","L00659","S110",1963,"","same_text"
"L00650","L00660","S110",1963,"","same_text"
"L00650","L00661","S110",1963,"","same_text"
"L00650","L00662","S110",1963,"","same_text"
"L00650","L00663","S110",1963,"","same_text"
"L00651","L00652","S110",1963,"","same_text"
"L00651","L00653","S110",1963,"","same_text"
"L00651","L00654","S110",1963,"","same_text"
"L00651","L00655","S110",1963,"","same_text"
"L00651","L00656","S110",1963,"","same_text"
"L00651","L00657","S110",1963,"","same_text"
"L00651","L00658","S110",1963,"","same_text"
"L00651","L00659","S110",1963,"","same_text"
"L00651","L00660","S110",1963,"","same_text"
"L00651","L00661","S110",1963,"","same_text"
"L00651","L00662","S110",1963,"","same_text"
"L00651","L00663","S110",1963,"","same_text"
"L00652","L00653","S110",1963,"","same_text"
"L00652","L00654","S110",1963,"","same_text"
"L00652","L00655","S110",1963,"","same_text"
"L00652","L00656","S110",1963,"","same_text"
"L00652","L00657","S110",1963,"","same_text"
"L00652","L00658","S110",1963,"","same_text"
"L00652","L00659","S110",1963,"","same_text"
"L00652","L00660","S110",1963,"","same_text"
"L00652","L00661","S110",1963,"","same_text"
"L00652","L00662","S110",1963,"","same_text"
"L00652","L00663","S110",1963,"","same_text"
"L00653","L00654","S110",1963,"","same_text"
"L00653","L00655","S110",1963,"","same_text"
"L00653","L00656","S110",1963,"","same_text"
"L00653","L00657","S110",1963,"","same_text"
"L00653","L00658","S110",1963,"","same_text"
"L00653","L00659","S110",1963,"","same_text"
"L00653","L00660","S110",1963,"","same_text"
"L00653","L00661","S110",1963,"","same_text"
"L00653","L00662","S110",1963,"","same_text"
"L00653","L00663","S110",1963,"","same_text"
"L00654","L00655","S110",1963,"","same_text"
"L00654","L00656","S110",1963,"","same_text"
"L00654","L00657","S110",1963,"","same_text"
"L00654","L00658","S110",1963,"","same_text"
"L00654","L00659","S110",1963,"","same_text"
"L00654","L00660","S110",1963,"","same_text"
"L00654","L00661","S110",1963,"","same_text"
"L00654","L00662","S110",1963,"","same_text"
"L00654","L00663","S110",1963,"","same_text"
"L00655","L00656","S110",1963,"","same_text"
"L00655","L00657","S110",1963,"","same_text"
"L00655","L00658","S110",1963,"","same_text"
"L00655","L00659","S110",1963,"","same_text"
"L00655","L00660","S110",1963,"","same_text"
"L00655","L00661","S110",1963,"","same_text"
"L00655","L00662","S110",1963,"","same_text"
"L00655","L00663","S110",1963,"","same_text"
"L00656","L00657","S110",1963,"","same_text"
"L00656","L00658","S110",1963,"","same_text"
"L00656","L00659","S110",1963,"","same_text"
"L00656","L00660","S110",1963,"","same_text"
"L00656","L00661","S110",1963,"","same_text"
"L00656","L00662","S110",1963,"","same_text"
"L00656","L00663","S110",1963,"","same_text"
"L00657","L00658","S110",1963,"","same_text"
"L00657","L00659","S110",1963,"","same_text"
"L00657","L00660","S110",1963,"","same_text"
"L00657","L00661","S110",1963,"","same_text"
"L00657","L00662","S110",1963,"","same_text"
"L00657","L00663","S110",1963,"","same_text"
"L00658","L00659","S110",1963,"","same_text"
"L00658","L00660","S110",1963,"","same_text"
"L00658","L00661","S110",1963,"","same_text"
"L00658","L00662","S110",1963,"","same_text"
"L00658","L00663","S110",1963,"","same_text"
"L00659","L00660","S110",1963,"","same_text"
"L00659","L00661","S110",1963,"","same_text"
"L00659","L00662","S110",1963,"","same_text"
"L00659","L00663","S110",1963,"","same_text"
"L00660","L00661","S110",1963,"","same_text"
"L00660","L00662","S110",1963,"","same_text"
"L00660","L00663","S110",1963,"","same_text"
"L00661","L00662","S110",1963,"","same_text"
"L00661","L00663","S110",1963,"","same_text"
"L00662","L00663","S110",1963,"","same_text"
"L00664","L00665","S111",1963,"","same_text"
"L00664","L00666","S111",1963,"","same_text"
"L00664","L00667","S111",1963,"","same_text"
"L00664","L00668","S111",1963,"","same_text"
"L00664","L00669","S111",1963,"","same_text"
"L00664","L00670","S111",1963,"","same_text"
"L00664","L00671","S111",1963,"","same_text"
"L00664","L00672","S111",1963,"","same_text"
"L00665","L00666","S111",1963,"","same_text"
"L00665","L00667","S111",1963,"","same_text"
"L00665","L00668","S111",1963,"","same_text"
"L00665","L00669","S111",1963,"","same_text"
"L00665","L00670","S111",1963,"","same_text"
"L00665","L00671","S111",1963,"","same_text"
"L00665","L00672","S111",1963,"","same_text"
"L00666","L00667","S111",1963,"","same_text"
"L00666","L00668","S111",1963,"","same_text"
"L00666","L00669","S111",1963,"","same_text"
"L00666","L00670","S111",1963,"","same_text"
"L00666","L00671","S111",1963,"","same_text"
"L00666","L00672","S111",1963,"","same_text"
"L00667","L00668","S111",1963,"","same_text"
"L00667","L00669","S111",1963,"","same_text"
"L00667","L00670","S111",1963,"","same_text"
"L00667","L00671","S111",1963,"","same_text"
"L00667","L00672","S111",1963,"","same_text"
"L00668","L00669","S111",1963,"","same_text"
"L00668","L00670","S111",1963,"","same_text"
"L00668","L00671","S111",1963,"","same_text"
"L00668","L00672","S111",1963,"","same_text"
"L00670","L00670","S111",1963,"","same_text"
"L00670","L00671","S111",1963,"","same_text"
"L00670","L00672","S111",1963,"","same_text"
"L00671","L00671","S111",1963,"","same_text"
"L00671","L00672","S111",1963,"","same_text"
"L00672","L00672","S111",1963,"","same_text"
"L00669","L00671","S111",1963,"L00671","part_of"
"L00673","L00674","S112",1963,"","same_text"
"L00673","L00675","S112",1963,"","same_text"
"L00674","L00675","S112",1963,"","same_text"
"L00676","L00677","S113",1963,"","same_text"
"L00676","L00678","S113",1963,"","same_text"
"L00676","L00679","S113",1963,"","same_text"
"L00676","L00680","S113",1963,"","same_text"
"L00677","L00678","S113",1963,"","same_text"
"L00677","L00679","S113",1963,"","same_text"
"L00677","L00680","S113",1963,"","same_text"
"L00678","L00679","S113",1963,"","same_text"
"L00678","L00680","S113",1963,"","same_text"
"L00679","L00680","S113",1963,"","same_text"
"L00681","L00682","S114",1963,"","same_text"
"L00681","L00683","S114",1963,"","same_text"
"L00681","L00684","S114",1963,"","same_text"
"L00681","L00685","S114",1963,"","same_text"
"L00681","L00686","S114",1963,"","same_text"
"L00681","L00687","S114",1963,"","same_text"
"L00681","L00688","S114",1963,"","same_text"
"L00681","L00689","S114",1963,"","same_text"
"L00682","L00683","S114",1963,"","same_text"
"L00682","L00684","S114",1963,"","same_text"
"L00682","L00685","S114",1963,"","same_text"
"L00682","L00686","S114",1963,"","same_text"
"L00682","L00687","S114",1963,"","same_text"
"L00682","L00688","S114",1963,"","same_text"
"L00682","L00689","S114",1963,"","same_text"
"L00683","L00684","S114",1963,"","same_text"
"L00683","L00685","S114",1963,"","same_text"
"L00683","L00686","S114",1963,"","same_text"
"L00683","L00687","S114",1963,"","same_text"
"L00683","L00688","S114",1963,"","same_text"
"L00683","L00689","S114",1963,"","same_text"
"L00685","L00685","S114",1963,"","same_text"
"L00685","L00686","S114",1963,"","same_text"
"L00685","L00687","S114",1963,"","same_text"
"L00685","L00688","S114",1963,"","same_text"
"L00685","L00689","S114",1963,"","same_text"
"L00686","L00686","S114",1963,"","same_text"
"L00686","L00687","S114",1963,"","same_text"
"L00686","L00688","S114",1963,"","same_text"
"L00686","L00689","S114",1963,"","same_text"
"L00687","L00687","S114",1963,"","same_text"
"L00687","L00688","S114",1963,"","same_text"
"L00687","L00689","S114",1963,"","same_text"
"L00688","L00688","S114",1963,"","same_text"
"L00688","L00689","S114",1963,"","same_text"
"L00689","L00689","S114",1963,"","same_text"
"L00684","L00681","S114",1963,"L00681","part_of"
"L00691","L00691","S115",1963,"","same_text"
"L00691","L00692","S115",1963,"","same_text"
"L00691","L00693","S115",1963,"","same_text"
"L00691","L00694","S115",1963,"","same_text"
"L00691","L00695","S115",1963,"","same_text"
"L00691","L00696","S115",1963,"","same_text"
"L00691","L00697","S115",1963,"","same_text"
"L00691","L00698","S115",1963,"","same_text"
"L00691","L00699","S115",1963,"","same_text"
"L00692","L00692","S115",1963,"","same_text"
"L00692","L00693","S115",1963,"","same_text"
"L00692","L00694","S115",1963,"","same_text"
"L00692","L00695","S115",1963,"","same_text"
"L00692","L00696","S115",1963,"","same_text"
"L00692","L00697","S115",1963,"","same_text"
"L00692","L00698","S115",1963,"","same_text"
"L00692","L00699","S115",1963,"","same_text"
"L00693","L00693","S115",1963,"","same_text"
"L00693","L00694","S115",1963,"","same_text"
"L00693","L00695","S115",1963,"","same_text"
"L00693","L00696","S115",1963,"","same_text"
"L00693","L00697","S115",1963,"","same_text"
"L00693","L00698","S115",1963,"","same_text"
"L00693","L00699","S115",1963,"","same_text"
"L00694","L00694","S115",1963,"","same_text"
"L00694","L00695","S115",1963,"","same_text"
"L00694","L00696","S115",1963,"","same_text"
"L00694","L00697","S115",1963,"","same_text"
"L00694","L00698","S115",1963,"","same_text"
"L00694","L00699","S115",1963,"","same_text"
"L00695","L00695","S115",1963,"","same_text"
"L00695","L00696","S115",1963,"","same_text"
"L00695","L00697","S115",1963,"","same_text"
"L00695","L00698","S115",1963,"","same_text"
"L00695","L00699","S115",1963,"","same_text"
"L00696","L00696","S115",1963,"","same_text"
"L00696","L00697","S115",1963,"","same_text"
"L00696","L00698","S115",1963,"","same_text"
"L00696","L00699","S115",1963,"","same_text"
"L00697","L00697","S115",1963,"","same_text"
"L00697","L00698","S115",1963,"","same_text"
"L00697","L00699","S115",1963,"","same_text"
"L00698","L00698","S115",1963,"","same_text"
"L00698","L00699","S115",1963,"","same_text"
"L00699","L00699","S115",1963,"","same_text"
"L00690","L00692","S115",1963,"L00692","part_of"
"L00700","L00701","S116",1963,"","same_text"
"L00700","L00702","S116",1963,"","same_text"
"L00700","L00703","S116",1963,"","same_text"
"L00700","L00704","S116",1963,"","same_text"
"L00700","L00705","S116",1963,"","same_text"
"L00700","L00706","S116",1963,"","same_text"
"L00701","L00702","S116",1963,"","same_text"
"L00701","L00703","S116",1963,"","same_text"
"L00701","L00704","S116",1963,"","same_text"
"L00701","L00705","S116",1963,"","same_text"
"L00701","L00706","S116",1963,"","same_text"
"L00702","L00703","S116",1963,"","same_text"
"L00702","L00704","S116",1963,"","same_text"
"L00702","L00705","S116",1963,"","same_text"
"L00702","L00706","S116",1963,"","same_text"
"L00703","L00704","S116",1963,"","same_text"
"L00703","L00705","S116",1963,"","same_text"
"L00703","L00706","S116",1963,"","same_text"
"L00704","L00705","S116",1963,"","same_text"
"L00704","L00706","S116",1963,"","same_text"
"L00705","L00706","S116",1963,"","same_text"
"L00707","L00708","S117",1963,"","same_text"
"L00707","L00709","S117",1963,"","same_text"
"L00707","L00710","S117",1963,"","same_text"
"L00707","L00711","S117",1963,"","same_text"
"L00707","L00712","S117",1963,"","same_text"
"L00707","L00713","S117",1963,"","same_text"
"L00707","L00714","S117",1963,"","same_text"
"L00707","L00715","S117",1963,"","same_text"
"L00708","L00709","S117",1963,"","same_text"
"L00708","L00710","S117",1963,"","same_text"
"L00708","L00711","S117",1963,"","same_text"
"L00708","L00712","S117",1963,"","same_text"
"L00708","L00713","S117",1963,"","same_text"
"L00708","L00714","S117",1963,"","same_text"
"L00708","L00715","S117",1963,"","same_text"
"L00709","L00710","S117",1963,"","same_text"
"L00709","L00711","S117",1963,"","same_text"
"L00709","L00712","S117",1963,"","same_text"
"L00709","L00713","S117",1963,"","same_text"
"L00709","L00714","S117",1963,"","same_text"
"L00709","L00715","S117",1963,"","same_text"
"L00710","L00711","S117",1963,"","same_text"
"L00710","L00712","S117",1963,"","same_text"
"L00710","L00713","S117",1963,"","same_text"
"L00710","L00714","S117",1963,"","same_text"
"L00710","L00715","S117",1963,"","same_text"
"L00711","L00712","S117",1963,"","same_text"
"L00711","L00713","S117",1963,"","same_text"
"L00711","L00714","S117",1963,"","same_text"
"L00711","L00715","S117",1963,"","same_text"
"L00712","L00713","S117",1963,"","same_text"
"L00712","L00714","S117",1963,"","same_text"
"L00712","L00715","S117",1963,"","same_text"
"L00713","L00714","S117",1963,"","same_text"
"L00713","L00715","S117",1963,"","same_text"
"L00714","L00715","S117",1963,"","same_text"
"L00717","L00717","S118",1964,"","same_text"
"L00717","L00718","S118",1964,"","same_text"
"L00717","L00719","S118",1964,"","same_text"
"L00718","L00718","S118",1964,"","same_text"
"L00718","L00719","S118",1964,"","same_text"
"L00716","L00718","S118",1964,"L00718","part_of"
"L00719","L00718","S118",1964,"L00718","part_of"
"L00720","L00721","S119",1964,"","same_text"
"L00722","L00723","S120",1964,"","same_text"
"L00722","L00724","S120",1964,"","same_text"
"L00722","L00725","S120",1964,"","same_text"
"L00723","L00724","S120",1964,"","same_text"
"L00723","L00725","S120",1964,"","same_text"
"L00724","L00725","S120",1964,"","same_text"
"L00726","L00727","S121",1964,"","same_text"
"L00727","L00732","S121",1964,"L00732","part_of"
"L00732","L00729","S122",1965,"","same_text"
"L00732","L00730","S122",1965,"","same_text"
"L00732","L00731","S122",1965,"","same_text"
"L00732","L00732","S122",1965,"","same_text"
"L00732","L00733","S122",1965,"","same_text"
"L00732","L00734","S122",1965,"","same_text"
"L00732","L00735","S122",1965,"","same_text"
"L00732","L00736","S122",1965,"","same_text"
"L00732","L00737","S122",1965,"","same_text"
"L00732","L00738","S122",1965,"","same_text"
"L00728","L00732","S122",1965,"L00732","part_of"
"L00729","L00732","S122",1965,"L00732","part_of"
"L00730","L00732","S122",1965,"L00732","part_of"
"L00731","L00732","S122",1965,"L00732","part_of"
"L00733","L00732","S122",1965,"L00732","part_of"
"L00734","L00732","S122",1965,"L00732","part_of"
"L00735","L00732","S122",1965,"L00732","part_of"
"L00736","L00732","S122",1965,"L00732","part_of"
"L00737","L00732","S122",1965,"L00732","part_of"
"L00738","L00732","S122",1965,"L00732","part_of"
"L00746.5","L00740","S124",0,"","same_text"
"L00746.5","L00741","S124",0,"","same_text"
"L00746.5","L00742","S124",0,"","same_text"
"L00746.5","L00743","S124",0,"","same_text"
"L00746.5","L00744","S124",0,"","same_text"
"L00746.5","L00745","S124",0,"","same_text"
"L00746.5","L00746","S124",0,"","same_text"
"L00746.5","L00746.5","S124",0,"","same_text"
"L00739","L00746.5","S124",1965,"L00746.5","part_of"
"L00740","L00746.5","S124",1965,"L00746.5","part_of"
"L00741","L00746.5","S124",1965,"L00746.5","part_of"
"L00742","L00746.5","S124",1965,"L00746.5","part_of"
"L00743","L00746.5","S124",1965,"L00746.5","part_of"
"L00744","L00746.5","S124",1965,"L00746.5","part_of"
"L00745","L00746.5","S124",1965,"L00746.5","part_of"
"L00746","L00746.5","S124",1965,"L00746.5","part_of"
"L00747","L00748","S126",1965,"","same_text"
"L00749","L00750","S128",1965,"","same_text"
"L00749","L00751","S128",1965,"","same_text"
"L00749","L00752","S128",1965,"","same_text"
"L00749","L00753","S128",1965,"","same_text"
"L00749","L00754","S128",1965,"","same_text"
"L00749","L00755","S128",1965,"","same_text"
"L00749","L00756","S128",1965,"","same_text"
"L00750","L00751","S128",1965,"","same_text"
"L00750","L00752","S128",1965,"","same_text"
"L00750","L00753","S128",1965,"","same_text"
"L00750","L00754","S128",1965,"","same_text"
"L00750","L00755","S128",1965,"","same_text"
"L00750","L00756","S128",1965,"","same_text"
"L00751","L00752","S128",1965,"","same_text"
"L00751","L00753","S128",1965,"","same_text"
"L00751","L00754","S128",1965,"","same_text"
"L00751","L00755","S128",1965,"","same_text"
"L00751","L00756","S128",1965,"","same_text"
"L00752","L00753","S128",1965,"","same_text"
"L00752","L00754","S128",1965,"","same_text"
"L00752","L00755","S128",1965,"","same_text"
"L00752","L00756","S128",1965,"","same_text"
"L00753","L00754","S128",1965,"","same_text"
"L00753","L00755","S128",1965,"","same_text"
"L00753","L00756","S128",1965,"","same_text"
"L00754","L00755","S128",1965,"","same_text"
"L00754","L00756","S128",1965,"","same_text"
"L00755","L00756","S128",1965,"","same_text"
"L00757","L00758","S129",1965,"","same_text"
"L00757","L00759","S129",1965,"","same_text"
"L00757","L00760","S129",1965,"","same_text"
"L00758","L00759","S129",1965,"","same_text"
"L00758","L00760","S129",1965,"","same_text"
"L00759","L00760","S129",1965,"","same_text"
"L00764","L00762","S130",1965,"","same_text"
"L00764","L00763","S130",1965,"","same_text"
"L00764","L00764","S130",1965,"","same_text"
"L00764","L00765","S130",1965,"","same_text"
"L00764","L00766","S130",1965,"","same_text"
"L00764","L00767","S130",1965,"","same_text"
"L00764","L00768","S130",1965,"","same_text"
"L00764","L00769","S130",1965,"","same_text"
"L00764","L00770","S130",1965,"","same_text"
"L00764","L00771","S130",1965,"","same_text"
"L00764","L00772","S130",1965,"","same_text"
"L00764","L00773","S130",1965,"","same_text"
"L00764","L00774","S130",1965,"","same_text"
"L00761","L00764","S130",1965,"L00764","part_of"
"L00762","L00764","S130",1965,"L00764","part_of"
"L00763","L00764","S130",1965,"L00764","part_of"
"L00765","L00764","S130",1965,"L00764","part_of"
"L00766","L00764","S130",1965,"L00764","part_of"
"L00767","L00764","S130",1965,"L00764","part_of"
"L00768","L00764","S130",1965,"L00764","part_of"
"L00769","L00764","S130",1965,"L00764","part_of"
"L00770","L00764","S130",1965,"L00764","part_of"
"L00771","L00764","S130",1965,"L00764","part_of"
"L00772","L00764","S130",1965,"L00764","part_of"
"L00773","L00764","S130",1965,"L00764","part_of"
"L00774","L00764","S130",1965,"L00764","part_of"
"L00775","L00776","S131",1965,"","same_text"
"L00777","L00778","S132",1965,"","same_text"
"L00777","L00779","S132",1965,"","same_text"
"L00778","L00779","S132",1965,"","same_text"
"L00780","L00781","S133",1966,"","same_text"
"L00780","L00782","S133",1966,"","same_text"
"L00781","L00782","S133",1966,"","same_text"
"L00783","L00784","S134",1967,"","same_text"
"L00785","L00786","S135",1967,"","same_text"
"L00785","L00787","S135",1967,"","same_text"
"L00785","L00788","S135",1967,"","same_text"
"L00786","L00787","S135",1967,"","same_text"
"L00786","L00788","S135",1967,"","same_text"
"L00787","L00788","S135",1967,"","same_text"
"L00789","L00790","S136",1967,"","same_text"
"L00789","L00791","S136",1967,"","same_text"
"L00789","L00792","S136",1967,"","same_text"
"L00789","L00793","S136",1967,"","same_text"
"L00789","L00794","S136",1967,"","same_text"
"L00789","L00795","S136",1967,"","same_text"
"L00789","L00796","S136",1967,"","same_text"
"L00789","L00797","S136",1967,"","same_text"
"L00789","L00798","S136",1967,"","same_text"
"L00789","L00799","S136",1967,"","same_text"
"L00790","L00791","S136",1967,"","same_text"
"L00790","L00792","S136",1967,"","same_text"
"L00790","L00793","S136",1967,"","same_text"
"L00790","L00794","S136",1967,"","same_text"
"L00790","L00795","S136",1967,"","same_text"
"L00790","L00796","S136",1967,"","same_text"
"L00790","L00797","S136",1967,"","same_text"
"L00790","L00798","S136",1967,"","same_text"
"L00790","L00799","S136",1967,"","same_text"
"L00792","L00792","S136",1967,"","same_text"
"L00792","L00793","S136",1967,"","same_text"
"L00792","L00794","S136",1967,"","same_text"
"L00792","L00795","S136",1967,"","same_text"
"L00792","L00796","S136",1967,"","same_text"
"L00792","L00797","S136",1967,"","same_text"
"L00792","L00798","S136",1967,"","same_text"
"L00792","L00799","S136",1967,"","same_text"
"L00796","L00793","S136",1967,"","same_text"
"L00796","L00794","S136",1967,"","same_text"
"L00796","L00795","S136",1967,"","same_text"
"L00796","L00796","S136",1967,"","same_text"
"L00796","L00797","S136",1967,"","same_text"
"L00796","L00798","S136",1967,"","same_text"
"L00796","L00799","S136",1967,"","same_text"
"L00791","L00792","S136",1967,"L00792","part_of"
"L00793","L00792","S136",1967,"L00792","part_of"
"L00794","L00792","S136",1967,"L00792","part_of"
"L00795","L00792","S136",1967,"L00792","part_of"
"L00797","L00792","S136",1967,"L00792","part_of"
"L00798","L00792","S136",1967,"L00792","part_of"
"L00799","L00792","S136",1967,"L00792","part_of"
"L00811","L00801","S137",1967,"","same_text"
"L00811","L00802","S137",1967,"","same_text"
"L00811","L00803","S137",1967,"","same_text"
"L00811","L00804","S137",1967,"","same_text"
"L00811","L00805","S137",1967,"","same_text"
"L00811","L00806","S137",1967,"","same_text"
"L00811","L00807","S137",1967,"","same_text"
"L00811","L00808","S137",1967,"","same_text"
"L00811","L00809","S137",1967,"","same_text"
"L00811","L00810","S137",1967,"","same_text"
"L00811","L00811","S137",1967,"","same_text"
"L00800","L00811","S137",1967,"L00811","part_of"
"L00801","L00811","S137",1967,"L00811","part_of"
"L00802","L00811","S137",1967,"L00811","part_of"
"L00803","L00811","S137",1967,"L00811","part_of"
"L00804","L00811","S137",1967,"L00811","part_of"
"L00805","L00811","S137",1967,"L00811","part_of"
"L00806","L00811","S137",1967,"L00811","part_of"
"L00807","L00811","S137",1967,"L00811","part_of"
"L00808","L00811","S137",1967,"L00811","part_of"
"L00809","L00811","S137",1967,"L00811","part_of"
"L00810","L00811","S137",1967,"L00811","part_of"
"L00812","L00813","S138",1967,"","same_text"
"L00814","L00815","S139",1967,"","same_text"
"L00814","L00816","S139",1967,"","same_text"
"L00814","L00817","S139",1967,"","same_text"
"L00814","L00818","S139",1967,"","same_text"
"L00814","L00819","S139",1967,"","same_text"
"L00814","L00820","S139",1967,"","same_text"
"L00816","L00816","S139",1967,"","same_text"
"L00816","L00817","S139",1967,"","same_text"
"L00816","L00818","S139",1967,"","same_text"
"L00816","L00819","S139",1967,"","same_text"
"L00816","L00820","S139",1967,"","same_text"
"L00817","L00817","S139",1967,"","same_text"
"L00817","L00818","S139",1967,"","same_text"
"L00817","L00819","S139",1967,"","same_text"
"L00817","L00820","S139",1967,"","same_text"
"L00818","L00818","S139",1967,"","same_text"
"L00818","L00819","S139",1967,"","same_text"
"L00818","L00820","S139",1967,"","same_text"
